song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP5475,Significant economy game society.,Valerie Ramirez,Floor.,Classical,1999-02-21,218.0,29,56139806,English,No,Atlantic Records,Robert Duke,Russell Sullivan,Thomas Garcia
SP5476,However car particular.,Christopher White,Share control.,Pop,2019-05-18,242.0,20,7609101,Spanish,No,Universal Music,Suzanne Johns,Gabriel Bryant,Brett Kim
SP5477,Guess phone.,Marc Gomez,Scientist financial.,Electronic,2006-12-27,263.0,77,85124234,English,No,Universal Music,Keith Lee,Rose James,Scott Jackson
SP5478,Rule road million.,Donna Pena DDS,Area two.,Classical,2003-02-23,157.0,37,26402907,English,Yes,Def Jam,Taylor Bennett,Diane Lee,
SP5479,Meeting easy.,Brian Smith,Attack.,Hip-Hop,1997-06-03,279.0,37,62851698,English,Yes,Indie,Tracy Webb,Anthony Miles,
SP5480,Night interesting.,Michael Powell,Threat.,Hip-Hop,2000-06-29,206.0,21,47320929,English,No,Sony Music,Samantha Johnson,Daniel Ayala,
SP5481,Notice read.,Franklin Porter,Heavy use.,Classical,2021-06-06,164.0,53,7374133,English,No,Universal Music,Jessica Petersen,Paul Rosario,
SP5482,Ready treatment.,Stephanie Wood,Lay bad.,Electronic,2004-08-24,210.0,29,35691642,French,No,Def Jam,Julia Tanner,Aimee Leon,
SP5483,Many huge.,Michelle Proctor,Someone.,Hip-Hop,2022-01-20,246.0,86,42707751,English,Yes,Atlantic Records,Michael Rivera,Megan Fields,Rachel Kim
SP5484,Learn arrive free.,Elizabeth Erickson,Crime politics.,Pop,2009-08-27,,76,49895998,English,No,Warner Music,Nicholas Wilson,Scott Hernandez,
SP5485,It song.,Robert Aguilar,Cell.,Electronic,2022-04-03,239.0,58,39367495,English,Yes,Warner Music,Anna Moore,Corey Taylor,
SP5486,More activity.,Douglas Campbell,Campaign.,Hip-Hop,2017-12-02,258.0,25,58144972,Spanish,Yes,Atlantic Records,Daniel Watson,James Hess,
SP5487,Consider seek.,Kimberly Nielsen,Bar I.,Pop,2002-02-07,,33,28645897,Spanish,Yes,Universal Music,Hunter Cisneros,Jeffrey Drake,Mason Marshall
SP5488,Once this.,Michael Gordon,Despite.,Hip-Hop,2005-06-06,266.0,94,94331782,Spanish,No,Atlantic Records,Michelle Leonard,Amanda Bartlett,
SP5489,Manager.,Thomas Mcclure,Week.,Pop,2021-08-16,189.0,100,1979553,English,Yes,Def Jam,Elizabeth Jones,Stanley Carpenter,
SP5490,Foreign continue rule.,Michael Davis Jr.,Plant.,Jazz,2017-12-13,178.0,56,8523859,English,Yes,Universal Music,Jasmine Diaz,Patrick Mcdonald,
SP5491,Expect assume.,Michael Green,State decide.,Hip-Hop,2009-10-11,194.0,74,86899641,French,Yes,Atlantic Records,Catherine Johnson,Jeremy Perry,
SP5492,Deep send vote.,Joseph Munoz,Tv threat.,Pop,2013-02-07,271.0,91,67329547,English,No,Warner Music,Alvin Smith,Sarah Bailey,
SP5493,Statement conference chair.,Michele Castillo,Create.,Electronic,2018-10-07,217.0,8,3038234,Korean,No,Warner Music,Joanne Simon,Dennis Morgan,
SP5494,Eight bad.,Shawn Chen,Without during.,Country,1998-06-28,185.0,83,20734012,English,Yes,Warner Music,David Wright,Cody Hartman,Brenda Gray
SP5495,Upon rule city.,Ryan Maxwell,Indicate.,Hip-Hop,1995-06-10,339.0,51,44767724,English,No,Universal Music,Jason Thomas,Randy Bush DDS,
SP5496,She today share.,Mitchell Boyle,Space baby.,Pop,2010-04-27,237.0,97,30976217,Italian,No,Universal Music,Nancy Nash,Dr. Matthew Sullivan PhD,
SP5497,Service program.,Christopher Murray,Catch son.,Jazz,2003-06-18,269.0,29,48026492,,No,Atlantic Records,Robert Alvarez,Charles Barr,
SP5498,Onto.,Derek Webster,Include.,Pop,2010-03-29,165.0,72,75696508,English,No,Indie,Jerry Johnson,Beth Flores,
SP5499,City expert.,Heidi Montgomery,For get.,Pop,2020-03-20,231.0,35,7352978,,Yes,Def Jam,John Williams,Mariah Hernandez,Adam Martinez
SP5500,If candidate politics.,Jason Harvey,Wind chance.,Hip-Hop,2014-02-11,148.0,13,26564479,English,No,Indie,Susan Matthews,Edwin Ward,
SP5501,Hope forward.,Jennifer Decker,Job.,Folk,2020-03-20,274.0,62,28404824,English,No,Universal Music,Zachary Jenkins,Brittany Watson,
SP5502,Reduce entire.,Joseph Williams,Bit at.,Classical,2002-09-19,183.0,57,36415800,English,Yes,Indie,Logan Johnson,Mitchell White,William Kim
SP5503,Animal charge finish.,David Lewis,Author show.,Electronic,1996-01-27,210.0,37,8667500,English,Yes,Universal Music,Alexis Shields,Julia Brady,
SP5504,Admit near.,Tiffany Montoya,Another finally.,Electronic,1996-09-10,301.0,44,70315389,English,Yes,Atlantic Records,Robert Murray,Holly Carter,
SP5505,Almost suffer fire.,Mrs. Laura Avila,Turn.,Folk,2004-02-20,287.0,19,6367584,English,Yes,Def Jam,Teresa Wells,George Huber,Brittany Nixon
SP5506,Travel democratic.,Kimberly Williamson,Stock less.,Hip-Hop,2012-08-29,245.0,66,67911478,English,Yes,Def Jam,William Simmons,Bryan Lane,
SP5507,Child participant.,Louis Myers,Phone face.,Hip-Hop,2017-02-01,200.0,43,17025667,English,Yes,Atlantic Records,Aaron Myers,Cynthia Silva,Tina Castaneda
SP5508,Usually activity here.,Jacob Delgado,Whatever air.,Pop,2017-12-08,250.0,10,90101609,English,No,Atlantic Records,Andrea Brown,Daniel Allen,
SP5509,News compare.,Dana Williams,Thus.,Hip-Hop,2013-07-31,286.0,74,18616474,Spanish,No,Indie,Brian Smith,Chad Fowler,Shannon Patterson
SP5510,West after shoulder.,Andrew Smith,Common.,Electronic,2023-01-31,,78,8347192,English,Yes,Universal Music,Gina Gardner,Cathy Petty,
SP5511,Could purpose experience.,Eric Wood,Themselves exist.,Hip-Hop,2006-05-23,267.0,71,40793938,Italian,Yes,Atlantic Records,Christopher Hamilton,Stephen Vasquez,
SP5512,Focus work.,Megan Holder,Around professor.,Pop,2012-04-14,163.0,30,90337329,English,Yes,Sony Music,Mark Butler,Samantha Washington,
SP5513,Foreign same.,John Erickson,Site down.,Electronic,2013-01-03,234.0,66,91484090,English,Yes,Atlantic Records,David Hall,Joy Simmons,Vincent Marsh
SP5514,Rather simple wait.,Sherry Shepherd,Still free.,Pop,2006-02-27,,78,98875356,Korean,No,Sony Music,Jamie Ballard,Kari Hughes,
SP5515,Marriage.,Nancy Tran,Project Mrs.,Pop,2000-05-28,214.0,40,61323383,English,Yes,Sony Music,Tyler Bernard,Dr. Heather Cunningham,Karl Kelley
SP5516,Wish from.,Micheal Wilson,Option.,Electronic,2004-04-19,311.0,25,30036867,French,Yes,Def Jam,Alicia James,Cassandra Stevenson,Melissa Cameron
SP5517,With.,Amy Knight,Sort.,Electronic,2006-03-20,290.0,15,37241325,German,Yes,Indie,Deborah Wilson,Emily Edwards,
SP5518,Well watch.,John Rasmussen,Much.,Hip-Hop,1997-10-27,250.0,7,77709694,English,No,Indie,Ann Reese,Kathy Jenkins,
SP5519,Job participant car.,Luis Jones,Ground small.,Electronic,2010-04-05,330.0,26,81270732,Spanish,No,Atlantic Records,Chad Clark,Christina Mcclure,
SP5520,Project mission.,Julie Fletcher,Still network.,Country,2017-01-10,263.0,4,62344463,English,No,Sony Music,Kimberly Rogers,Tony Hernandez,
SP5521,Huge affect.,Stacy Russell,People.,Pop,2012-08-16,209.0,84,96604125,English,No,Atlantic Records,Whitney Lopez,Kathryn Munoz,Daniel Burton Jr.
SP5522,Perform increase.,Tammy Johnson,Matter.,Electronic,1999-11-10,239.0,77,1912099,English,Yes,Universal Music,Marissa Ritter,Jennifer Mendoza,
SP5523,Throw effort.,Miguel Mccann,Above time.,Electronic,2007-03-09,322.0,98,49157645,German,Yes,Atlantic Records,Jonathan Brown,Victoria Mcdonald,
SP5524,Great white.,Patrick Li DDS,About.,Hip-Hop,1998-06-28,204.0,50,56297385,English,Yes,Indie,Tara Campbell,Craig Evans,Alexandra Rodriguez
SP5525,Finally not.,Derrick Lopez,Arm coach.,Electronic,2001-06-04,239.0,89,10148349,French,Yes,Warner Music,Henry Walter,Diana Johnson,
SP5526,Everything well yard two.,Michael Gonzalez,Century.,Pop,2017-10-27,270.0,69,80743159,German,Yes,Warner Music,Benjamin Blair,Matthew Mcclain,Jasmine Barker
SP5527,Loss particularly.,Jonathan Osborne,Push.,Pop,2015-12-28,323.0,47,31723859,Italian,Yes,Indie,Christopher Lewis,Danielle Valdez,
SP5528,Free skin.,Daniel Garcia,Weight poor.,Hip-Hop,2003-07-26,284.0,64,88227227,English,Yes,Universal Music,Jason Anderson,Tony Collins,
SP5529,Whatever place.,Jessica Shah,Course.,Reggae,2013-07-22,249.0,97,28021398,French,Yes,Atlantic Records,Scott Grant,Kristy Cordova,
SP5530,Front away special.,Anthony James DDS,Prepare.,Electronic,2013-10-13,254.0,41,54672418,English,Yes,Atlantic Records,Mr. Christopher Boyer MD,Catherine Taylor,Courtney Martinez
SP5531,Film agree recognize.,Alfred Johnson,Necessary middle.,Hip-Hop,2010-12-29,296.0,35,86704786,English,No,Warner Music,Joseph James,Mr. Jason Martinez MD,
SP5532,Up natural.,Stephanie Rodriguez,Knowledge game.,Hip-Hop,2013-06-26,239.0,80,65163002,English,No,Sony Music,Ryan Brown,Preston Smith,Lisa White
SP5533,Audience sea.,Maria Stokes,Them hotel.,Country,2017-10-01,286.0,57,57232718,Korean,Yes,Indie,Michael Jenkins,Terry Avila,
SP5534,Who bank prepare.,Ernest Berry,Care.,Electronic,1998-01-20,256.0,64,63289053,English,No,Atlantic Records,Troy Hicks,Mrs. Laura Bryant,
SP5535,Many adult standard.,Brett Sweeney,Better.,Folk,2010-05-19,231.0,19,95935914,German,Yes,Sony Music,Carl Taylor,Edward Russell,
SP5536,Difference increase a.,Randy Morris,Artist.,Hip-Hop,2002-12-27,278.0,86,93464862,Spanish,No,Def Jam,Katelyn Gonzalez,Rebecca Coleman,Kimberly Solomon
SP5537,Particularly away study along.,Brenda Evans,Two.,Electronic,2004-03-12,265.0,18,2503538,Japanese,No,Universal Music,Virginia Peterson,Kelly Brown,Richard Martinez
SP5538,Offer them reflect process.,Joshua Rice,Name note.,Country,2024-03-10,284.0,24,14498150,Japanese,Yes,Universal Music,Matthew Simpson,Curtis Lee,
SP5539,Democratic beautiful.,Christopher Burns,Race.,Hip-Hop,2002-10-01,241.0,46,81504858,English,Yes,Atlantic Records,Breanna Carpenter,Shannon Gomez,Laurie Campbell
SP5540,Capital although.,Daniel Smith,Interest.,Electronic,2005-04-06,348.0,60,76696035,English,No,Universal Music,Scott Williams,Stephanie Salinas,
SP5541,Direction camera.,Robert Scott,Yeah measure.,Electronic,2014-05-27,,9,87110404,Italian,No,Def Jam,Robert Smith,Jennifer Farrell,Jeffrey Jacobs
SP5542,Show citizen information.,Valerie Nash,Onto pattern.,Pop,1997-08-16,200.0,3,7570437,English,Yes,Indie,John Lewis,Alexis Hawkins,
SP5543,Cover safe especially.,Chase Douglas,Arrive.,Jazz,1998-01-22,,52,44755116,English,Yes,Atlantic Records,Bill Robinson,Lisa Orozco,Sarah Young
SP5544,Modern admit left box.,Kenneth Martinez,Cost.,Pop,2023-09-19,,62,3381280,Spanish,Yes,Def Jam,Brittany Park,Cindy Cross,Mary Green
SP5545,Body theory.,Andrew Obrien,Wall very.,Country,2014-07-22,250.0,17,42359744,English,Yes,Def Jam,Emily Warner,Christina Roberts,
SP5546,Realize seem rather everyone.,Danielle Hernandez DDS,Admit.,Hip-Hop,2004-11-03,258.0,25,51864405,English,Yes,Sony Music,Joanne Allen,William Jensen,
SP5547,Government skin.,Tim Pearson,Picture short.,Hip-Hop,1997-03-06,218.0,45,52383415,English,No,Warner Music,Maria Hawkins,Nicole Miles,
SP5548,System else.,Mr. John Vasquez,West glass.,Pop,2008-04-04,235.0,24,36052536,Korean,Yes,Warner Music,Anne Gray,Lauren Marquez,Lauren Nguyen
SP5549,Book mention.,Timothy Russo,Individual explain.,Pop,2012-03-11,259.0,58,71966587,English,No,Universal Music,Paula Roberts,Timothy Hayes,
SP5550,Eye leave.,Susan Jensen,Protect safe.,Pop,2019-04-22,189.0,97,15825425,English,No,Universal Music,Alejandro Cook,Nicole Thomas,
SP5551,Our challenge.,Adam Allen,Ground.,Hip-Hop,2017-02-24,204.0,83,68849445,English,Yes,Atlantic Records,Mark Johnson,Misty Cox,
SP5552,Officer when food.,Jonathan Allen,I.,Electronic,2021-11-04,322.0,96,24680341,Spanish,No,Def Jam,Rebecca Price,David Gonzalez MD,
SP5553,Trip experience.,Tammy Jordan,Many though.,Pop,2004-03-17,,42,97323716,English,No,Def Jam,Daniel Taylor,Vanessa Lee,Jennifer Perez
SP5554,Ok national explain right.,Norma Scott,Enter believe.,Pop,2002-01-26,,84,26507112,English,Yes,Warner Music,Shannon Brooks,Alexis Mendoza,Kristen Garcia
SP5555,Contain international strong.,Maria Hood,Western business.,Pop,2023-07-07,259.0,58,58059845,,No,Indie,James Hawkins,Samuel Smith,
SP5556,Ability choice.,Glenda Melendez,Stop.,Electronic,1996-08-25,238.0,75,34626197,English,No,Def Jam,Michael Perez,Cheryl Singleton,Tammie Parks
SP5557,Rock maintain.,Michael Perry,Will.,Hip-Hop,2002-07-18,254.0,93,6555357,English,No,Indie,Stephanie Powell,James Porter,Michael Pittman
SP5558,Style wrong simply.,Michelle Hansen,Decision science.,Electronic,2012-02-25,179.0,99,31076847,English,Yes,Warner Music,Albert Zhang,Phillip Potts,
SP5559,Save hundred.,Kevin Ross,Example forward.,Jazz,2006-09-02,200.0,8,89967147,English,No,Warner Music,Jason Floyd,Lacey Johnson,
SP5560,Nearly author what.,Donald Estrada,Skill.,Pop,2003-08-16,246.0,4,83910254,English,No,Warner Music,Norma Holmes,Dawn Chase,
SP5561,Current base commercial.,Jeffrey Lopez,Last walk.,Electronic,2017-09-11,295.0,59,50706150,English,No,Atlantic Records,Paul Boyd,Stephanie Foster,Tammy Campbell
SP5562,Contain prove own.,Kimberly Khan,Guess.,Pop,1999-06-20,266.0,14,81645081,English,No,Def Jam,Natalie Andersen,James Davis,
SP5563,Nor.,Dr. Lisa Vargas,Will fact.,R&B,2020-01-22,206.0,56,69265430,,Yes,Atlantic Records,Belinda Griffin,Justin Doyle,
SP5564,Great.,Alejandro Gray,Go expect.,Pop,2010-05-31,200.0,9,80545937,English,Yes,Def Jam,Marc Hendrix,James Brown,Sally Hart
SP5565,All beautiful.,Christopher Escobar,Job wait.,Jazz,2016-01-17,181.0,63,48481377,English,No,Warner Music,Chelsea Leonard,Michael Mccormick,Jason Shannon
SP5566,Pass per inside.,Cathy Montoya,Agreement.,Electronic,2015-08-21,295.0,21,69285142,English,Yes,Indie,Mrs. Amber Good MD,Amy Smith,
SP5567,Interview pass.,Jon Davis,Nice.,Folk,2022-10-08,213.0,71,61578719,English,No,Atlantic Records,Alyssa Smith,Lisa Williams,
SP5568,Hope what water.,Patrick Martinez,Through.,Pop,2012-11-24,169.0,59,23171649,Japanese,Yes,Def Jam,Christopher Pittman,Matthew Mejia,
SP5569,Cup show though.,Zachary Hernandez,Water model.,Hip-Hop,2010-07-31,117.0,47,38277318,French,Yes,Universal Music,Sue Thomas,Kellie Graham,
SP5570,Reason family various.,Stephanie Beard,Out add.,Folk,2024-04-20,231.0,26,40099251,English,No,Warner Music,Shannon Duran,Joseph Silva,
SP5571,Lose show.,Kyle Mclaughlin,Large current.,Pop,2024-04-27,214.0,77,43543272,Korean,Yes,Sony Music,Nathan Taylor,Rebecca Lopez,
SP5572,Series best.,Matthew Valentine,Meet rock.,Pop,2017-09-01,136.0,61,35714457,French,Yes,Warner Music,Laura Williams,Richard Wilson,
SP5573,Need personal perform candidate.,Edward Meadows,Wear daughter.,Hip-Hop,2021-10-13,,32,13000326,Japanese,No,Atlantic Records,Timothy White MD,Wayne Thomas,
SP5574,Discuss might.,Rebecca Davila,Relate.,Country,2006-08-01,221.0,31,92063590,Spanish,No,Sony Music,Elizabeth Rodriguez,Blake Landry,
SP5575,Person.,Monique Cameron,Soldier a.,Electronic,2016-12-26,214.0,94,40402024,English,Yes,Indie,Elijah Baxter,Michael Herrera,Jacob Thomas
SP5576,With.,Nina Roberts,Them high.,Pop,2016-03-22,197.0,77,7738250,English,No,Warner Music,Sarah Jackson,Patricia Rojas,Mark Powell
SP5577,Body its.,Lori Smith,Particularly probably.,Pop,2001-11-17,,13,93413695,Spanish,No,Warner Music,Daniel Reed,Brandon Yoder,Michael Smith
SP5578,Value center range follow.,David Brown,Well born.,Hip-Hop,1997-10-13,292.0,38,81854191,English,No,Universal Music,Dr. Zachary Jensen,Michael Zimmerman,
SP5579,Agency.,Willie Gay,Method.,Pop,2014-04-06,289.0,35,50577037,English,Yes,Def Jam,Timothy Crawford,Grace Perez,Joshua Burke
SP5580,Result dark kitchen.,Thomas Franklin,Population beyond.,Hip-Hop,2002-11-19,235.0,14,82832118,English,No,Indie,Erica Johnson,David Gonzalez,Charles Fernandez
SP5581,Number determine fear.,Marissa Meadows,Position.,Pop,2013-04-19,,5,27180343,English,Yes,Indie,Jennifer Ramirez,Karen Norman,
SP5582,Serve deal approach question.,Bethany Morales,Road.,Pop,2017-04-09,198.0,21,33230533,English,No,Atlantic Records,Michael Spence,Emily Lewis,
SP5583,Laugh must bit.,Emily Oneill,Ability push.,Pop,2023-11-13,253.0,57,72898339,English,No,Warner Music,Tiffany Ford,Amy Guzman,Amber Davenport
SP5584,Wonder happen early.,Howard Carr,Force their.,Pop,2015-11-06,,40,16533189,English,Yes,Universal Music,Jennifer Edwards,Michael Parker,Alexander Miller
SP5585,Respond beautiful.,David Flores,Financial space.,Classical,1998-09-28,169.0,53,62930503,English,Yes,Warner Music,Angela Larson,Gabriela Clayton,
SP5586,Professor.,Lori Scott,Material.,Hip-Hop,2021-04-03,215.0,100,10853163,English,Yes,Atlantic Records,Timothy Harris,Brenda Murphy,
SP5587,Sign deal example.,Michelle Anderson,Against.,Electronic,2009-04-21,249.0,63,86759285,English,Yes,Atlantic Records,Brett Smith,Thomas Campbell,
SP5588,Case pressure.,Denise Gamble,More crime.,Hip-Hop,2002-03-25,273.0,24,63254910,Korean,No,Indie,Valerie Kelly,Alejandro Perry,
SP5589,Democrat.,Kenneth Merritt,Fall.,Classical,1997-06-16,231.0,46,52405513,English,No,Universal Music,Brandi Black,Barbara Watson,
SP5590,Technology miss never.,Michael Ruiz,Lead.,Electronic,2019-07-03,244.0,97,18714565,English,No,Def Jam,Erika Jones,Keith Doyle,
SP5591,System agency few.,Aaron Anderson,Sing radio.,Pop,2021-03-22,204.0,54,67581140,English,Yes,Sony Music,Kenneth Baker,Thomas Hardy,
SP5592,Member above.,Ryan Jackson,Occur happy.,Jazz,2016-08-24,158.0,91,55941832,Spanish,Yes,Def Jam,Laura Johnson,Jaclyn Lee,Anthony Ellis
SP5593,Happy.,Angela Long,Dark.,Pop,2024-07-21,258.0,67,58048800,Spanish,Yes,Atlantic Records,Anthony Brown,Sandra Ruiz,
SP5594,Upon week.,Christina Sanders,Specific.,Jazz,1998-05-14,329.0,9,61295496,English,No,Universal Music,Larry Rodriguez,Becky Gordon,Maria Nelson
SP5595,Investment because.,Julia Allison,Anything police.,Pop,2016-06-12,325.0,88,48289163,English,Yes,Indie,Gary Jones,Darrell Cox,
SP5596,Technology.,Lisa Adkins,Pm.,Classical,2001-06-16,233.0,66,65526732,Spanish,No,Atlantic Records,Todd Cordova,Laura Jones,
SP5597,Plant white start.,Gene Collins,Media nor.,Electronic,2001-04-10,212.0,64,75301947,English,Yes,Atlantic Records,Tracy Downs,Jennifer Gilbert,Wesley Larson
SP5598,Your prove open.,Amy Alexander,Program finish.,R&B,1999-12-18,227.0,99,92191405,English,No,Sony Music,Seth Alvarez,Marc Perez,
SP5599,Pass.,Bradley Olson,Beautiful rule.,Electronic,2000-11-18,256.0,77,68539544,English,No,Universal Music,Christopher Hurst,Phillip Smith,
SP5600,Seat show.,Jennifer Miles,Its someone.,Pop,2009-10-04,231.0,93,38704876,English,Yes,Indie,Mark Robertson,Daniel Oneal,
SP5601,Since challenge.,Joseph Carroll,Try.,Pop,1998-09-16,230.0,91,11176796,English,No,Def Jam,Brenda Davis,Cheryl Jones,
SP5602,Us none agreement.,Dr. Jason Thompson MD,More card.,Hip-Hop,2003-12-20,161.0,82,24214331,English,No,Universal Music,Kenneth Jackson,Nicholas Silva,Veronica Miller
SP5603,Water fact ready.,Nancy Ramos,On.,Hip-Hop,2018-01-08,345.0,59,1315047,Korean,No,Universal Music,Richard Morgan,Sherry Robinson,
SP5604,Face face.,Kyle Yates,Those data.,Pop,1998-01-31,275.0,39,76200619,German,Yes,Def Jam,Valerie Morales,Savannah Hebert,
SP5605,Room.,Edward Green,Hotel.,Pop,2004-01-05,284.0,22,45987241,German,No,Universal Music,David Santiago,Kimberly Estes,Mary Campbell
SP5606,Small develop.,Tonya Contreras,It husband.,Hip-Hop,2022-08-13,298.0,70,83074333,English,Yes,Warner Music,James Rivera,Brenda Williams,
SP5607,Look still sound hotel.,Ricky Newman,Authority majority.,Electronic,1996-04-15,291.0,57,74190394,English,No,Warner Music,Bonnie Perry,John Bailey,Charles Wolfe
SP5608,Rock will.,Dale Garza,Box.,Pop,2019-12-09,298.0,9,91638977,English,No,Indie,Jesse Hicks,Diane Gray,Bonnie Avila
SP5609,Bag soon.,Todd Henderson,Every.,Pop,2014-12-22,206.0,85,13822290,Spanish,No,Universal Music,Stephanie Wright,Nicole Estrada,
SP5610,Approach agreement.,John Chen,Wind.,Hip-Hop,2011-09-14,234.0,38,5349029,English,Yes,Sony Music,Damon Thomas,Craig Terry,
SP5611,Past environment until matter.,Lisa Greene,Hard daughter.,Pop,2017-10-15,,35,79986759,English,No,Def Jam,Amy Lawrence,Mary Young,
SP5612,Successful cut it.,Beth Wilkerson,Contain.,Electronic,2001-08-12,257.0,62,7772122,Spanish,No,Atlantic Records,Lisa Johnson,Christopher Hunt,Richard Crawford
SP5613,Pay international really easy.,Jose Fritz,There herself.,Electronic,2002-06-09,150.0,80,97023753,English,No,Indie,Timothy Lewis,Sarah Reyes,Priscilla Gaines
SP5614,Too music.,Lawrence Mejia,Assume large.,R&B,1994-10-19,274.0,62,83333708,English,No,Atlantic Records,Dustin Stanley,Cindy Garcia,
SP5615,Coach tend true.,Roy Bell,Space three.,Electronic,2018-02-15,,40,63441582,English,No,Sony Music,Randy Lewis,Derek Huerta,Ronald Salazar
